Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 19  50  22.00   2.40   1.40                     
 2 19  50  23.00   2.40   1.60                     
 2 19  50   0.00   2.40   1.60                     
 2 19  50   1.00   2.30   1.60                     
 2 19  50   2.00   1.90   1.60                     
 2 19  50   3.00   2.00   1.80                     
 2 19  50   4.00   3.70   1.60   1.60              
 2 19  50   5.00   4.50   2.00                     
 2 19  50   6.00   4.70   2.30   2.30              
 2 19  50   7.00   5.70   2.60   2.55   3.40       
 2 19  50   8.00   5.80   2.60   2.60              
 2 19  50   9.00   6.30   2.60   2.60              
 2 19  50  10.00   5.80   2.90                     
 2 19  50  11.00   5.90   2.60   2.55              
 2 19  50  12.00   5.40   2.20   2.20              
 2 19  50  13.00   5.20   2.00   2.00              
 2 19  50  14.00   4.60   1.60   1.60              
 2 19  50  15.00   4.10   1.60                     
 2 19  50  16.00   4.30   1.60                     
 2 19  50  17.00   3.00   1.50                     
 2 19  50  18.00   3.00   1.60                     
 2 19  50  19.00   3.00   1.50                     
 2 19  50  20.00   2.80   1.20                     
 2 19  50  21.00   2.80   1.30                     
