Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  6   6  22.00   2.30   1.50                     
 1  6   6  23.00   2.40   1.50                     
 1  6   6   1.00   2.20   1.50                     
 1  6   6   4.00   1.90   1.40                     
 1  6   6   5.00   3.80   1.70   1.70              
 1  6   6   6.00   5.40   2.00   2.00              
 1  6   6   7.00   6.00   2.50   2.20              
 1  6   6   8.00   6.20   3.20                     
 1  6   6   9.00   5.80   3.00   2.40              
 1  6   6  10.00   6.20   2.40   2.35              
 1  6   6  11.00   5.90   3.20                     
 1  6   6  12.00   4.60   1.90   1.90              
 1  6   6  13.00   3.60   1.70                     
 1  6   6  14.00   2.90   1.50                     
 1  6   6  15.00   2.20   1.60                     
 1  6   6  16.00   2.00   1.60                     
 1  6   6  17.00   1.90   1.60                     
 1  6   6  18.00   2.20   1.60                     
 1  6   6  19.00   2.30   1.60                     
 1  6   6  20.00   2.30   1.60                     
 1  6   6  21.00   2.60   1.50                     
