Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 16 351  22.00   2.40   1.50                     
12 16 351  23.00   2.40   1.50                     
12 16 351   0.00   2.20   1.50                     
12 16 351   1.00   2.30   2.20                     
12 16 351   3.00   1.70   1.60                     
12 16 351   4.00   2.00   1.50                     
12 16 351   5.00   4.30   2.20   1.60              
12 16 351   6.00   4.80   1.90   1.90              
12 16 351   7.00   6.30   2.00   2.10              
12 16 351   8.00   6.30   2.30   2.20              
12 16 351   9.00   6.40   2.50                     
12 16 351  10.00   6.60   2.30   2.30              
12 16 351  11.00   5.90   2.00   1.80              
12 16 351  12.00   5.60   1.90   1.60              
12 16 351  13.00   4.40   1.50                     
12 16 351  14.00   2.90   1.60                     
12 16 351  15.00   2.80   1.70                     
12 16 351  16.00   2.90   3.00                     
12 16 351  17.00   2.60   1.80                     
12 16 351  18.00   2.50   3.00                     
12 16 351  19.00   2.20   1.90                     
12 16 351  20.00   1.80   1.60                     
12 16 351  21.00   2.10   1.60                     
