Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 10 345  22.00   3.10   1.80                     
12 10 345  23.00   3.00   1.50                     
12 10 345   0.00   2.40   1.70                     
12 10 345   1.00   2.20   1.60                     
12 10 345   2.00   2.20   1.50                     
12 10 345   3.00   2.10   1.50                     
12 10 345   4.00   2.60   1.60                     
12 10 345   5.00   4.60   1.90   1.70              
12 10 345   6.00   5.80   2.20   2.20              
12 10 345   7.00   6.00   2.40   2.40              
12 10 345   8.00   6.20   2.80   2.80              
12 10 345   9.00   6.10   2.90                     
12 10 345  10.00   6.20   2.60                     
12 10 345  11.00   5.90   2.60   2.60              
12 10 345  12.00   4.90   1.70   1.70              
12 10 345  13.00   4.10   2.40                     
12 10 345  14.00   3.80   2.00                     
12 10 345  15.00   2.30   1.60                     
12 10 345  16.00   2.20   1.60                     
12 10 345  17.00   2.30   1.60                     
12 10 345  18.00   2.20   1.60                     
12 10 345  19.00   2.70   1.60                     
12 10 345  20.00   2.90   1.60                     
12 10 345  21.00   3.00   1.70                     
