Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2  5  36  22.00   3.20   1.60                     
 2  5  36  23.00   3.00   1.50                     
 2  5  36   0.00   2.70   1.50                     
 2  5  36   1.00   2.10   1.60                     
 2  5  36   2.00   2.00   1.60                     
 2  5  36   4.00   2.50   1.60                     
 2  5  36   5.00   4.70   1.60   1.60              
 2  5  36   6.00   5.90   2.00   2.00              
 2  5  36   7.00   6.20   2.00   2.30              
 2  5  36   8.00   6.70   1.90   2.50              
 2  5  36   9.00   6.70   1.60   2.50              
 2  5  36  10.00   6.20   2.50   2.50              
 2  5  36  11.00   5.70   2.40   2.25              
 2  5  36  12.00   5.20   2.10   2.00              
 2  5  36  13.00   5.20   1.80   1.80              
 2  5  36  14.00   5.40   1.60                     
 2  5  36  15.00   5.10   1.60                     
 2  5  36  16.00   4.70   1.50                     
 2  5  36  17.00   4.30   1.60                     
 2  5  36  18.00   2.70   1.60                     
 2  5  36  19.00   2.60   1.60                     
 2  5  36  20.00   2.40   1.60                     
 2  5  36  21.00   2.40   1.50                     
