Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 25  25  22.00   2.40   1.20                     
 1 25  25  23.00   3.00   1.50                     
 1 25  25   0.00   2.90   1.50                     
 1 25  25   1.00   2.60   1.50                     
 1 25  25   2.00   2.10   1.30                     
 1 25  25   3.00   1.80   1.60                     
 1 25  25   4.00   2.10   1.50                     
 1 25  25   5.00   4.40   2.20                     
 1 25  25   6.00   5.50   2.20   2.15              
 1 25  25   7.00   5.80   2.40   2.35              
 1 25  25   8.00   5.40   2.30                     
 1 25  25   9.00   6.40   2.30                     
 1 25  25  10.00   6.70   2.80                     
 1 25  25  11.00   6.00   2.60                     
 1 25  25  12.00   5.40   2.00   1.60              
 1 25  25  13.00   5.30   1.60                     
 1 25  25  14.00   3.70   2.00                     
 1 25  25  15.00   2.90   1.70                     
 1 25  25  16.00   2.10   1.50                     
 1 25  25  17.00   2.30   1.50                     
 1 25  25  18.00   1.90   1.50                     
 1 25  25  19.00   2.10   1.50                     
 1 25  25  21.00   1.90   1.60                     
