Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2  8  39  22.00   2.50   1.50                     
 2  8  39  23.00   2.40   2.10                     
 2  8  39   0.00   2.30   1.50                     
 2  8  39   4.00   2.90   1.60                     
 2  8  39   5.00   4.30   2.00                     
 2  8  39   6.00   5.30   2.50                     
 2  8  39   7.00   5.80   2.20   2.30              
 2  8  39   8.00   6.10   2.10   2.50              
 2  8  39   9.00   6.20   2.90                     
 2  8  39  10.00   6.10   2.50   2.50              
 2  8  39  11.00   6.00   2.30   2.30              
 2  8  39  12.00   4.80   2.00   2.00              
 2  8  39  13.00   5.60   1.90   1.90              
 2  8  39  14.00   3.60   1.50                     
 2  8  39  15.00   2.40   1.50                     
 2  8  39  17.00   2.20   1.80                     
 2  8  39  18.00   2.30   1.70                     
 2  8  39  19.00   2.50   1.70                     
 2  8  39  20.00   2.70   1.50                     
 2  8  39  21.00   2.50   1.50                     
