Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 27  27  22.00   2.30   1.50                     
 1 27  27  23.00   2.30   1.50                     
 1 27  27   0.00   2.40   1.50                     
 1 27  27   1.00   1.80   1.50                     
 1 27  27   4.00   2.30   1.50                     
 1 27  27   5.00   4.30   2.20                     
 1 27  27   6.00   5.20   2.00   2.00              
 1 27  27   7.00   5.80   2.20   2.20              
 1 27  27   8.00   6.00   2.30   2.30              
 1 27  27   9.00   5.80   4.30   2.40              
 1 27  27  10.00   6.30   2.40   2.40              
 1 27  27  11.00   6.00   2.20   2.20              
 1 27  27  12.00   5.80   1.90   1.90              
 1 27  27  13.00   5.30   1.50   1.50              
 1 27  27  14.00   3.60   1.50                     
 1 27  27  15.00   3.30   1.50                     
 1 27  27  16.00   2.30   1.50                     
 1 27  27  17.00   2.40   1.60                     
 1 27  27  18.00   2.60   1.50                     
 1 27  27  19.00   2.80   1.50                     
 1 27  27  20.00   2.80   1.50                     
 1 27  27  21.00   2.90   1.70                     
