Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  2   2  22.00   2.10   1.50                     
 1  2   2  23.00   2.30   2.40                     
 1  2   2   0.00   1.90   1.50                     
 1  2   2   5.00   3.20   2.00                     
 1  2   2   6.00   3.80   2.00   2.00              
 1  2   2   7.00   4.50   2.40   2.40              
 1  2   2   8.00   5.00   2.60                     
 1  2   2   9.00   5.30   2.80   2.80              
 1  2   2  10.00   5.20   2.70   2.70              
 1  2   2  11.00   5.20   2.40   2.40              
 1  2   2  12.00   5.20   2.00                     
 1  2   2  13.00   3.30   1.60                     
 1  2   2  14.00   2.40   1.70                     
 1  2   2  20.00   1.90   1.50                     
