Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 13 348  22.00   3.10   1.50                     
12 13 348  23.00   2.90   1.60                     
12 13 348   0.00   2.50   1.50                     
12 13 348   1.00   2.10   1.50                     
12 13 348   4.00   1.90   1.50                     
12 13 348   5.00   3.50   2.20                     
12 13 348   6.00   5.20   3.00                     
12 13 348   7.00   4.80   3.00                     
12 13 348   8.00   5.40   2.40   2.40              
12 13 348   9.00   6.00   2.30   2.30              
12 13 348  10.00   5.40   2.00   2.00              
12 13 348  11.00   6.30   1.80   1.80              
12 13 348  12.00   5.20                            
12 13 348  13.00   2.80   1.50                     
12 13 348  18.00   2.30   1.50                     
12 13 348  19.00   2.60   1.50                     
12 13 348  20.00   3.70   1.60                     
12 13 348  21.00   3.70   1.50                     
