Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 10  41  22.00   1.90   1.50                     
 2 10  41  23.00   2.00   1.50                     
 2 10  41   0.00   2.00   1.50                     
 2 10  41   3.00          2.20                     
 2 10  41   4.00   3.20   1.50   1.50              
 2 10  41   5.00   4.80   2.00                     
 2 10  41   6.00   5.30   2.30   2.30              
 2 10  41   7.00   5.30   2.70                     
 2 10  41   8.00   5.10   2.80                     
 2 10  41   9.00   6.00   2.80          3.40       
 2 10  41  10.00   5.80   2.90                     
 2 10  41  11.00   5.00   2.50   2.50              
 2 10  41  12.00   5.00   2.70                     
 2 10  41  13.00   4.90   2.50                     
 2 10  41  14.00   3.70   1.50                     
 2 10  41  15.00   2.90   1.60                     
 2 10  41  16.00   2.30   1.50                     
 2 10  41  17.00   2.20   1.50                     
 2 10  41  18.00   2.20   1.50                     
 2 10  41  19.00   2.30   1.50                     
 2 10  41  20.00   2.60   1.70                     
 2 10  41  21.00   2.60   1.60                     
