Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 12 347  22.00   2.90   1.50                     
12 12 347  23.00   2.40   1.50                     
12 12 347   0.00   2.10   1.50                     
12 12 347   1.00   1.80   1.50                     
12 12 347   2.00   1.70   2.50                     
12 12 347   4.00   1.90   1.50                     
12 12 347   5.00   3.90   1.80                     
12 12 347   6.00   5.30   2.00   1.80              
12 12 347   7.00   5.50   2.20   2.15              
12 12 347   8.00   6.40   2.30   2.30              
12 12 347   9.00   6.10   2.70   2.30              
12 12 347  10.00   6.20   2.30   2.15              
12 12 347  11.00   6.20   1.90   1.90              
12 12 347  12.00   5.90   1.50   1.50              
12 12 347  13.00   3.80   1.50                     
12 12 347  14.00   3.50   1.50                     
12 12 347  15.00   2.40   1.50                     
12 12 347  16.00   2.30   1.50                     
12 12 347  17.00   2.60   1.50                     
12 12 347  18.00   2.50   1.50                     
12 12 347  19.00   2.30   1.50                     
12 12 347  20.00   2.90   1.50                     
12 12 347  21.00   2.90   1.50                     
