         2         1         1   0.01352
         2         1         2  0.006912
         2         1         3   0.03224
         2         1         4     0.319
         2         1         5    0.7058
         2         1         6    0.7323
         2         1         7    0.3136
         2         1         8  0.007723
         2         1         9   0.08043
         2         1        10    0.2382
         2         1        11    0.3727
         2         1        12    0.2999
         2         1        13   0.08229
         2         1        14   0.03015
         2         1        15    0.1169
         2         1        16    0.1439
         2         1        17 0.0007231
         2         1        18    0.1323
         2         1        19    0.1865
         2         1        20   0.06984
         2         1        21 0.0009149
         2         1        22   0.05671
         2         1        23     0.214
         2         1        24    0.2915
         2         1        25   0.09688
         2         1        26    0.2099
         2         1        27     2.359
         2         1        28     4.551
         2         1        29     3.759
         2         1        30     2.146
         2         1        31     1.236
         2         1        32    0.6403
         2         1        33    0.2198
         2         1        34   0.05687
         2         1        35   0.03175
         2         1        36 0.0003458
         2         1        37     0.303
         2         1        38     1.024
         2         1        39      0.26
         2         1        40     0.368
         2         1        41     1.452
         2         1        42      1.02
         2         1        43    0.3321
         2         1        44   0.06705
         2         1        45 0.0003767
         2         1        46   0.03325
         2         1        47   0.08321
         2         1        48    0.1014
         2         1        49    0.2032
         2         1        50    0.5955
         2         1        51    0.8463
         2         1        52    0.2965
         2         1        53   0.01587
         2         1        54    0.1072
         2         1        55    0.8249
         2         1        56     1.762
         2         1        57     2.458
         2         1        58     2.845
         2         1        59     2.046
         2         1        60    0.4067
         2         1        61    0.1234
         2         1        62    0.8565
         2         1        63    0.9136
         2         1        64    0.9532
         2         1        65     2.484
         2         1        66     7.448
         2         1        67     11.37
         2         1        68     5.824
         2         1        69    0.2522
         2         1        70    0.4254
         2         1        71    0.2254
         2         1        72   0.03848
         2         1        73    0.2699
         2         1        74    0.2318
         2         1        75    0.2182
         2         1        76    0.4091
         2         1        77    0.7176
         2         1        78    0.7293
         2         1        79    0.4197
         2         1        80    0.2357
         2         1        81    0.3327
         2         1        82    0.8607
         2         1        83     1.946
         2         1        84     2.642
         2         1        85     1.685
         2         1        86     0.567
         2         1        87    0.7013
         2         1        88     3.021
         2         1        89     6.517
         2         1        90     5.828
         2         1        91     2.276
         2         1        92    0.3564
         2         1        93   0.02788
         2         1        94    0.1056
         2         1        95    0.6564
         2         1        96     1.138
         2         1        97    0.6267
         2         1        98     0.101
         2         1        99  0.004658
         2         1       100   0.03723
         2         1       101    0.7914
         2         1       102     2.696
         2         1       103     2.876
         2         1       104    0.9609
         2         1       105  0.001818
         2         1       106    0.4007
         2         1       107    0.8658
         2         1       108    0.8654
         2         1       109    0.4178
         2         1       110   0.00676
         2         1       111    0.3601
         2         1       112     1.332
         2         1       113     1.771
         2         1       114    0.8154
         2         1       115   0.01065
         2         1       116     1.571
         2         1       117     3.495
         2         1       118     2.651
         2         1       119    0.9595
         2         1       120    0.2414
         4         2         1  0.009761
         4         2         2    0.1373
         4         2         3  0.004579
         4         2         4   0.03599
         4         2         5    0.0137
         4         2         6   0.03686
         4         2         7    0.1118
         4         2         8    0.3025
         4         2         9   0.08981
         4         2        10    0.7278
         4         2        11 0.0001742
         4         2        12     1.336
         4         2        13   0.05708
         4         2        14     1.896
         4         2        15    0.0897
         4         2        16     1.892
         4         2        17   0.05965
         4         2        18      1.13
         4         2        19   0.05019
         4         2        20    0.2625
         4         2        21    0.0391
         4         2        22   0.01175
         4         2        23  0.006208
         4         2        24    0.5939
         4         2        25    0.3122
         4         2        26     1.935
         4         2        27    0.6677
         4         2        28     2.457
         4         2        29    0.4813
         4         2        30     1.397
         4         2        31    0.1301
         4         2        32    0.6726
         4         2        33   0.01843
         4         2        34     1.124
         4         2        35    0.5655
         4         2        36     3.301
         4         2        37     1.694
         4         2        38     5.622
         4         2        39     2.404
         4         2        40     4.396
         4         2        41     1.796
         4         2        42     1.589
         4         2        43    0.7208
         4         2        44    0.3042
         4         2        45    0.2706
         4         2        46   0.02069
         4         2        47    0.4151
         4         2        48   0.02519
         4         2        49     1.463
         4         2        50    0.1667
         4         2        51     3.509
         4         2        52    0.2337
         4         2        53     4.381
         4         2        54   0.09818
         4         2        55     2.963
         4         2        56  0.005756
         4         2        57     1.492
         4         2        58   0.02168
         4         2        59    0.8956
         4         2        60    0.3148
         4         2        61    0.3364
         4         2        62    0.5153
         4         2        63    0.1409
         4         2        64   0.02519
         4         2        65     3.334
         4         2        66    0.8371
         4         2        67     7.695
         4         2        68     3.565
         4         2        69     5.361
         4         2        70     4.555
         4         2        71     1.009
         4         2        72     2.541
         4         2        73 0.0004169
         4         2        74    0.5589
         4         2        75    0.1057
         4         2        76  0.001259
         4         2        77    0.1147
         4         2        78     0.095
         4         2        79   0.06853
         4         2        80   0.02391
         4         2        81   0.08752
         4         2        82    0.1487
         4         2        83    0.4526
         4         2        84     0.752
         4         2        85     1.875
         4         2        86    0.6538
         4         2        87     3.743
         4         2        88   0.05157
         4         2        89     3.324
         4         2        90   0.05453
         4         2        91     1.013
         4         2        92  0.000495
         4         2        93   0.03724
         4         2        94    0.4194
         4         2        95 3.881e-005
         4         2        96     1.574
         4         2        97   0.09112
         4         2        98     2.668
         4         2        99    0.3844
         4         2       100     3.097
         4         2       101    0.6457
         4         2       102     1.951
         4         2       103    0.6911
         4         2       104    0.3942
         4         2       105    0.4242
         4         2       106  0.004017
         4         2       107     0.194
         4         2       108   0.00297
         4         2       109   0.09584
         4         2       110 0.0005883
         4         2       111    0.0168
         4         2       112   0.04048
         4         2       113   0.01861
         4         2       114    0.1341
         4         2       115    0.4375
         4         2       116   0.08236
         4         2       117      1.44
         4         2       118  0.007963
         4         2       119     1.175
         4         2       120   0.00146
         6         3         1    0.2086
         6         3         2    0.2074
         6         3         3   0.02067
         6         3         4    0.4913
         6         3         5    0.2129
         6         3         6    0.1619
         6         3         7    0.6943
         6         3         8   0.04988
         6         3         9    0.4388
         6         3        10    0.4153
         6         3        11   0.03814
         6         3        12    0.3808
         6         3        13  0.008405
         6         3        14    0.1854
         6         3        15   0.01078
         6         3        16    0.1887
         6         3        17   0.02553
         6         3        18    0.3277
         6         3        19    0.2662
         6         3        20     0.206
         6         3        21    0.9501
         6         3        22   0.01955
         6         3        23     1.115
         6         3        24    0.8847
         6         3        25    0.2465
         6         3        26     2.024
         6         3        27     0.311
         6         3        28     1.172
         6         3        29     2.235
         6         3        30   0.03404
         6         3        31     1.934
         6         3        32     2.419
         6         3        33  0.004965
         6         3        34     2.715
         6         3        35     3.049
         6         3        36   0.01013
         6         3        37      3.72
         6         3        38     2.484
         6         3        39    0.2494
         6         3        40     2.953
         6         3        41    0.6445
         6         3        42    0.5451
         6         3        43    0.8958
         6         3        44  0.007735
         6         3        45    0.5903
         6         3        46   0.03783
         6         3        47    0.7225
         6         3        48    0.8142
         6         3        49    0.1436
         6         3        50     2.386
         6         3        51     0.938
         6         3        52    0.8055
         6         3        53     3.367
         6         3        54    0.5214
         6         3        55     1.072
         6         3        56     2.294
         6         3        57    0.3663
         6         3        58    0.2284
         6         3        59     1.031
         6         3        60     1.111
         6         3        61    0.2683
         6         3        62    0.4859
         6         3        63     3.196
         6         3        64     1.917
         6         3        65    0.3348
         6         3        66     4.612
         6         3        67     2.296
         6         3        68    0.2963
         6         3        69     2.643
         6         3        70    0.7202
         6         3        71    0.1163
         6         3        72    0.3023
         6         3        73   0.01395
         6         3        74 6.328e-005
         6         3        75   0.05837
         6         3        76   0.03291
         6         3        77   0.07623
         6         3        78    0.2613
         6         3        79   0.01382
         6         3        80    0.1937
         6         3        81    0.1732
         6         3        82   0.01841
         6         3        83    0.1668
         6         3        84  0.005707
         6         3        85    0.0475
         6         3        86 4.834e-005
         6         3        87   0.04744
         6         3        88   0.01851
         6         3        89    0.2787
         6         3        90   0.03978
         6         3        91    0.2342
         6         3        92    0.3409
         6         3        93  0.007476
         6         3        94   0.05721
         6         3        95   0.04377
         6         3        96   0.09045
         6         3        97    0.2091
         6         3        98    0.0028
         6         3        99    0.5917
         6         3       100    0.8612
         6         3       101 0.0003046
         6         3       102    0.8713
         6         3       103    0.7362
         6         3       104 4.806e-006
         6         3       105    0.4337
         6         3       106    0.3922
         6         3       107   0.02249
         6         3       108    0.1112
         6         3       109    0.2901
         6         3       110    0.1493
         6         3       111 9.101e-005
         6         3       112    0.1984
         6         3       113    0.4933
         6         3       114    0.2697
         6         3       115   0.04119
         6         3       116    0.9766
         6         3       117    0.9858
         6         3       118 0.0008195
         6         3       119    0.9323
         6         3       120    0.9228
         8         4         1   0.06561
         8         4         2  0.004732
         8         4         3   0.03338
         8         4         4   0.07368
         8         4         5   0.01209
         8         4         6   0.02415
         8         4         7   0.07749
         8         4         8   0.02185
         8         4         9   0.01246
         8         4        10   0.07111
         8         4        11   0.03713
         8         4        12 0.0009295
         8         4        13   0.04405
         8         4        14    0.0428
         8         4        15  0.001277
         8         4        16   0.02582
         8         4        17   0.04909
         8         4        18  0.008724
         8         4        19   0.01322
         8         4        20   0.04536
         8         4        21   0.01158
         8         4        22  0.007096
         8         4        23   0.01998
         8         4        24 9.517e-005
         8         4        25   0.03136
         8         4        26   0.01025
         8         4        27   0.04486
         8         4        28    0.1771
         8         4        29   0.03789
         8         4        30    0.1338
         8         4        31    0.5295
         8         4        32    0.1896
         8         4        33    0.1352
         8         4        34    0.9723
         8         4        35    0.6491
         8         4        36  0.009235
         8         4        37    0.9722
         8         4        38     1.281
         8         4        39    0.1918
         8         4        40    0.2757
         8         4        41     1.123
         8         4        42     0.777
         8         4        43   0.04589
         8         4        44    0.2474
         8         4        45    0.7952
         8         4        46    0.6381
         8         4        47   0.06195
         8         4        48    0.2463
         8         4        49    0.9596
         8         4        50    0.6482
         8         4        51 4.283e-005
         8         4        52     0.714
         8         4        53     1.066
         8         4        54    0.1047
         8         4        55    0.5458
         8         4        56     1.515
         8         4        57    0.4039
         8         4        58    0.4309
         8         4        59     2.568
         8         4        60     1.805
         8         4        61  0.003567
         8         4        62     2.585
         8         4        63     4.462
         8         4        64     1.278
         8         4        65    0.4453
         8         4        66      4.03
         8         4        67     3.952
         8         4        68    0.5214
         8         4        69     0.695
         8         4        70     2.748
         8         4        71     1.884
         8         4        72    0.1404
         8         4        73    0.3487
         8         4        74    0.9561
         8         4        75    0.5197
         8         4        76    0.0211
         8         4        77    0.1053
         8         4        78    0.1931
         8         4        79    0.0561
         8         4        80  0.002104
         8         4        81   0.02883
         8         4        82  0.004087
         8         4        83   0.02167
         8         4        84   0.06641
         8         4        85   0.01927
         8         4        86     0.028
         8         4        87    0.2182
         8         4        88     0.283
         8         4        89   0.06355
         8         4        90   0.06771
         8         4        91     0.491
         8         4        92    0.5666
         8         4        93    0.1002
         8         4        94    0.1426
         8         4        95    0.7813
         8         4        96    0.6944
         8         4        97   0.04576
         8         4        98    0.3353
         8         4        99    0.9933
         8         4       100    0.5435
         8         4       101 7.528e-005
         8         4       102    0.4723
         8         4       103    0.6541
         8         4       104    0.1119
         8         4       105   0.09128
         8         4       106    0.3152
         8         4       107   0.05969
         8         4       108    0.1212
         8         4       109     0.443
         8         4       110    0.1317
         8         4       111    0.1617
         8         4       112     1.126
         8         4       113     1.116
         8         4       114   0.08034
         8         4       115    0.6225
         8         4       116     2.056
         8         4       117     1.435
         8         4       118   0.05799
         8         4       119    0.6183
         8         4       120     1.516
        10         5         1   0.01157
        10         5         2  0.005388
        10         5         3 0.0005897
        10         5         4 3.049e-005
        10         5         5 1.457e-005
        10         5         6 0.0001805
        10         5         7 0.0003476
        10         5         8 6.522e-006
        10         5         9  0.001504
        10         5        10  0.003948
        10         5        11  0.003047
        10         5        12 0.0004448
        10         5        13 0.0001742
        10         5        14 0.0004599
        10         5        15 1.806e-006
        10         5        16  0.001198
        10         5        17  0.002268
        10         5        18 0.0004869
        10         5        19  0.001215
        10         5        20  0.008925
        10         5        21   0.01514
        10         5        22  0.009889
        10         5        23   0.00067
        10         5        24  0.004941
        10         5        25   0.02081
        10         5        26   0.02297
        10         5        27  0.005489
        10         5        28  0.003363
        10         5        29   0.02842
        10         5        30   0.03016
        10         5        31  0.001702
        10         5        32   0.02816
        10         5        33    0.1012
        10         5        34   0.07919
        10         5        35  0.001081
        10         5        36   0.09448
        10         5        37    0.2832
        10         5        38    0.2271
        10         5        39   0.01853
        10         5        40   0.09796
        10         5        41     0.375
        10         5        42    0.3376
        10         5        43   0.05338
        10         5        44   0.05592
        10         5        45    0.3081
        10         5        46    0.3086
        10         5        47    0.0691
        10         5        48   0.01753
        10         5        49    0.1646
        10         5        50    0.1944
        10         5        51   0.08185
        10         5        52  0.008304
        10         5        53 0.0005043
        10         5        54  0.002986
        10         5        55    0.0118
        10         5        56   0.07523
        10         5        57    0.2601
        10         5        58    0.3984
        10         5        59    0.1901
        10         5        60   0.01332
        10         5        61    0.6506
        10         5        62     1.566
        10         5        63     1.266
        10         5        64    0.1565
        10         5        65    0.3797
        10         5        66     1.948
        10         5        67     2.339
        10         5        68    0.8922
        10         5        69  0.002501
        10         5        70    0.9012
        10         5        71     1.784
        10         5        72     1.187
        10         5        73     0.172
        10         5        74     0.098
        10         5        75    0.5836
        10         5        76    0.6467
        10         5        77     0.263
        10         5        78  0.007663
        10         5        79   0.07836
        10         5        80    0.2326
        10         5        81    0.2527
        10         5        82      0.14
        10         5        83   0.02032
        10         5        84   0.02021
        10         5        85    0.1686
        10         5        86    0.3257
        10         5        87    0.2877
        10         5        88   0.08044
        10         5        89   0.01186
        10         5        90     0.223
        10         5        91    0.3895
        10         5        92    0.2232
        10         5        93  0.006803
        10         5        94    0.1183
        10         5        95    0.3296
        10         5        96    0.2279
        10         5        97   0.01071
        10         5        98    0.1188
        10         5        99    0.3962
        10         5       100    0.3743
        10         5       101    0.1019
        10         5       102  0.008234
        10         5       103    0.1907
        10         5       104    0.3737
        10         5       105    0.3711
        10         5       106     0.231
        10         5       107   0.07018
        10         5       108  0.001155
        10         5       109    0.1661
        10         5       110    0.6107
        10         5       111     1.001
        10         5       112    0.8037
        10         5       113    0.1668
        10         5       114    0.1114
        10         5       115     1.066
        10         5       116     1.855
        10         5       117     1.315
        10         5       118     0.221
        10         5       119    0.1309
        10         5       120    0.9577
        12         6         1   0.01289
        12         6         2   0.01992
        12         6         3   0.01956
        12         6         4   0.01304
        12         6         5  0.005332
        12         6         6 0.0006848
        12         6         7 0.0003265
        12         6         8  0.002921
        12         6         9  0.006229
        12         6        10  0.008516
        12         6        11  0.009092
        12         6        12  0.008099
        12         6        13  0.006018
        12         6        14   0.00339
        12         6        15 0.0009677
        12         6        16 1.629e-005
        12         6        17  0.002005
        12         6        18  0.007154
        12         6        19   0.01289
        12         6        20   0.01483
        12         6        21   0.01085
        12         6        22  0.004082
        12         6        23 0.0001609
        12         6        24   0.00114
        12         6        25  0.003973
        12         6        26  0.005218
        12         6        27   0.00481
        12         6        28  0.004614
        12         6        29  0.005992
        12         6        30  0.008965
        12         6        31   0.01054
        12         6        32  0.006191
        12         6        33 8.447e-005
        12         6        34   0.00938
        12         6        35   0.04213
        12         6        36   0.07211
        12         6        37   0.06181
        12         6        38   0.01936
        12         6        39 0.0006505
        12         6        40    0.0328
        12         6        41   0.06842
        12         6        42   0.05317
        12         6        43    0.0102
        12         6        44  0.004689
        12         6        45   0.03945
        12         6        46   0.05063
        12         6        47   0.01616
        12         6        48  0.003846
        12         6        49   0.07203
        12         6        50    0.1646
        12         6        51    0.1665
        12         6        52   0.06432
        12         6        53 0.0006162
        12         6        54    0.1205
        12         6        55    0.3688
        12         6        56    0.4964
        12         6        57    0.3349
        12         6        58   0.05696
        12         6        59   0.05184
        12         6        60    0.4511
        12         6        61    0.8656
        12         6        62    0.7896
        12         6        63    0.2827
        12         6        64   0.00127
        12         6        65    0.3842
        12         6        66     1.019
        12         6        67     1.123
        12         6        68    0.5666
        12         6        69   0.04252
        12         6        70    0.1403
        12         6        71    0.6101
        12         6        72    0.7815
        12         6        73    0.4618
        12         6        74   0.07882
        12         6        75   0.01886
        12         6        76    0.1704
        12         6        77    0.2106
        12         6        78   0.08421
        12         6        79 3.116e-005
        12         6        80   0.06739
        12         6        81    0.1521
        12         6        82    0.1113
        12         6        83   0.01359
        12         6        84   0.02972
        12         6        85    0.1765
        12         6        86    0.2849
        12         6        87    0.2265
        12         6        88   0.07662
        12         6        89 0.0003509
        12         6        90    0.0397
        12         6        91   0.09204
        12         6        92    0.0758
        12         6        93   0.02482
        12         6        94 0.0009762
        12         6        95 0.0005479
        12         6        96  0.001104
        12         6        97   0.03218
        12         6        98    0.1151
        12         6        99    0.1731
        12         6       100    0.1127
        12         6       101  0.006908
        12         6       102   0.08127
        12         6       103    0.4293
        12         6       104    0.8001
        12         6       105    0.8054
        12         6       106    0.3913
        12         6       107   0.01617
        12         6       108    0.2209
        12         6       109    0.9842
        12         6       110     1.617
        12         6       111     1.444
        12         6       112    0.6071
        12         6       113   0.01267
        12         6       114    0.3652
        12         6       115      1.33
        12         6       116     1.864
        12         6       117     1.392
        12         6       118    0.4435
        12         6       119 4.474e-006
        12         6       120    0.3717
        14         7         1   0.02406
        14         7         2   0.04302
        14         7         3    0.0515
        14         7         4   0.04441
        14         7         5   0.02635
        14         7         6  0.008166
        14         7         7 4.441e-005
        14         7         8  0.005777
        14         7         9   0.02132
        14         7        10   0.03776
        14         7        11   0.04634
        14         7        12   0.04285
        14         7        13   0.02934
        14         7        14   0.01281
        14         7        15  0.001638
        14         7        16  0.001373
        14         7        17   0.01185
        14         7        18   0.02722
        14         7        19     0.039
        14         7        20   0.04069
        14         7        21   0.03135
        14         7        22   0.01612
        14         7        23  0.003397
        14         7        24 0.0003891
        14         7        25  0.009357
        14         7        26   0.02635
        14         7        27   0.04287
        14         7        28   0.04978
        14         7        29   0.04234
        14         7        30   0.02385
        14         7        31  0.005513
        14         7        32 0.0005556
        14         7        33   0.01502
        14         7        34   0.04157
        14         7        35   0.06294
        14         7        36   0.06447
        14         7        37    0.0457
        14         7        38   0.02024
        14         7        39  0.003457
        14         7        40 0.0002539
        14         7        41  0.004509
        14         7        42  0.008332
        14         7        43  0.009388
        14         7        44   0.01009
        14         7        45   0.01399
        14         7        46    0.0248
        14         7        47   0.04423
        14         7        48   0.06469
        14         7        49   0.06739
        14         7        50   0.04028
        14         7        51  0.004843
        14         7        52   0.01351
        14         7        53   0.09861
        14         7        54    0.2173
        14         7        55     0.268
        14         7        56    0.1904
        14         7        57   0.05164
        14         7        58   0.00402
        14         7        59    0.1283
        14         7        60    0.3249
        14         7        61    0.3966
        14         7        62    0.2593
        14         7        63   0.05439
        14         7        64    0.0158
        14         7        65    0.2191
        14         7        66    0.4867
        14         7        67    0.5644
        14         7        68    0.3812
        14         7        69    0.1145
        14         7        70 2.826e-005
        14         7        71    0.1034
        14         7        72    0.2874
        14         7        73    0.3756
        14         7        74     0.314
        14         7        75    0.1785
        14         7        76   0.06657
        14         7        77   0.01394
        14         7        78 0.0008706
        14         7        79  0.000107
        14         7        80 0.0007131
        14         7        81  0.002741
        14         7        82   0.01239
        14         7        83   0.04319
        14         7        84    0.1052
        14         7        85     0.184
        14         7        86    0.2379
        14         7        87     0.228
        14         7        88    0.1546
        14         7        89    0.0614
        14         7        90   0.00447
        14         7        91   0.01474
        14         7        92    0.0863
        14         7        93    0.1894
        14         7        94    0.2885
        14         7        95    0.3506
        14         7        96    0.3478
        14         7        97    0.2663
        14         7        98    0.1288
        14         7        99   0.01387
        14         7       100   0.03497
        14         7       101    0.2595
        14         7       102     0.612
        14         7       103    0.8683
        14         7       104    0.8083
        14         7       105    0.4376
        14         7       106   0.06134
        14         7       107   0.06895
        14         7       108    0.5673
        14         7       109     1.212
        14         7       110     1.461
        14         7       111     1.074
        14         7       112     0.378
        14         7       113  0.001669
        14         7       114    0.2986
        14         7       115     1.007
        14         7       116     1.489
        14         7       117     1.327
        14         7       118    0.6829
        14         7       119    0.1133
        14         7       120   0.03569
        16         8         1   0.04896
        16         8         2   0.07815
        16         8         3   0.09038
        16         8         4   0.07834
        16         8         5     0.048
        16         8         6   0.01594
        16         8         7 0.0002068
        16         8         8   0.01012
        16         8         9   0.04091
        16         8        10   0.07622
        16         8        11   0.09713
        16         8        12    0.0925
        16         8        13   0.06495
        16         8        14   0.02924
        16         8        15  0.004181
        16         8        16  0.002401
        16         8        17   0.02366
        16         8        18    0.0552
        16         8        19   0.07885
        16         8        20   0.08111
        16         8        21   0.06063
        16         8        22   0.02908
        16         8        23  0.004693
        16         8        24  0.002027
        16         8        25   0.02351
        16         8        26   0.05767
        16         8        27   0.08531
        16         8        28   0.09044
        16         8        29   0.06971
        16         8        30   0.03485
        16         8        31  0.006315
