Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 3 18  77  22.00   3.00   2.00                     
 3 18  77  23.00   2.90   2.40                     
 3 18  77   0.00   2.90   2.00                     
 3 18  77   1.00   2.60   1.50                     
 3 18  77   2.00   2.10   1.50                     
 3 18  77   3.00   3.30   1.60                     
 3 18  77   4.00   4.30   2.20   1.90              
 3 18  77   5.00   4.40   2.40   2.25   3.70       
 3 18  77   6.00   5.00   2.90   2.55   3.80       
 3 18  77   7.00   4.80   3.20                     
 3 18  77   8.00   5.10   5.30          4.10       
 3 18  77   9.00   5.30   3.00          4.10       
 3 18  77  10.00   5.50   2.90   2.80   4.00       
 3 18  77  11.00   5.30   2.40   2.75   3.90       
 3 18  77  12.00   5.00   2.50   2.50              
 3 18  77  13.00   5.20   2.20   2.20              
 3 18  77  14.00   5.20   2.00                     
 3 18  77  15.00   5.10   2.40                     
 3 18  77  16.00   5.00   2.70                     
 3 18  77  17.00   4.60   1.60                     
 3 18  77  18.00   4.00   1.50                     
 3 18  77  19.00   3.40   1.70                     
 3 18  77  20.00   3.30   1.60                     
 3 18  77  21.00   3.40   2.30                     
