Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  4   4  22.00   2.50   1.50                     
 1  4   4  23.00   2.40   1.50                     
 1  4   4   0.00   2.10   1.50                     
 1  4   4   1.00   2.00   2.60                     
 1  4   4   5.00   3.50   1.80   1.80              
 1  4   4   6.00   4.60   2.20   2.20              
 1  4   4   7.00   5.30   3.00                     
 1  4   4   8.00   5.50   2.90                     
 1  4   4   9.00   5.00   2.80   2.80              
 1  4   4  10.00   5.40   2.70   2.70              
 1  4   4  11.00   5.00   2.60                     
 1  4   4  12.00   4.50   1.70   1.70              
 1  4   4  13.00   3.80   1.50                     
 1  4   4  14.00   2.60   1.50                     
 1  4   4  15.00   2.10   1.50                     
 1  4   4  17.00   1.70   1.50                     
 1  4   4  20.00   2.10   1.50                     
 1  4   4  21.00   2.40   1.50                     
