Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 15  15  22.00   2.70   1.50                     
 1 15  15  23.00   2.90   1.60                     
 1 15  15   1.00   2.50   1.50                     
 1 15  15   2.00   2.40   1.50                     
 1 15  15   3.00   2.30   1.60                     
 1 15  15   4.00   2.00   1.50                     
 1 15  15   5.00   3.80   1.50   1.50              
 1 15  15   6.00   5.10   2.00                     
 1 15  15   7.00   5.80   2.50   2.50              
 1 15  15   8.00   5.70   2.60                     
 1 15  15   9.00   5.90   2.80   2.80              
 1 15  15  10.00   6.20   2.70                     
 1 15  15  11.00   4.80   2.40   2.40              
 1 15  15  12.00   4.90   1.90   1.90              
 1 15  15  13.00   4.90   1.40   1.40              
 1 15  15  14.00   3.60   1.60                     
 1 15  15  15.00   2.50   1.50                     
 1 15  15  16.00   2.00   1.50                     
 1 15  15  17.00   1.90   1.60                     
 1 15  15  18.00   2.50   1.50                     
 1 15  15  19.00   2.60   1.50                     
 1 15  15  20.00   2.40   1.50                     
 1 15  15  21.00   2.60   1.50                     
