Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 24 359  22.00   2.90   1.50                     
12 24 359  23.00   3.10   1.50                     
12 24 359   0.00   3.00   1.50                     
12 24 359   1.00   2.50   1.50                     
12 24 359   2.00   2.10   1.60                     
12 24 359   3.00   1.80   1.60                     
12 24 359   4.00   1.80   1.50                     
12 24 359   5.00   3.30   1.90                     
12 24 359   6.00   4.70   2.40                     
12 24 359   7.00   4.80   2.60                     
12 24 359   8.00   6.00   2.90                     
12 24 359   9.00   5.90   2.60                     
12 24 359  10.00   5.60   2.50   2.50              
12 24 359  11.00   6.00   2.30   2.30              
12 24 359  12.00   4.50   1.90                     
12 24 359  13.00   3.30   1.40                     
12 24 359  14.00   2.70   1.40                     
12 24 359  15.00   2.50   1.50                     
12 24 359  16.00   2.20   1.50                     
12 24 359  17.00   2.30   1.50                     
12 24 359  18.00   2.50   1.50                     
12 24 359  19.00   2.70   1.50                     
12 24 359  20.00   3.20   1.50                     
12 24 359  21.00   3.30   1.50                     
