Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 3 13  72  22.00   3.60   1.70                     
 3 13  72  23.00   3.40   1.50                     
 3 13  72   0.00   3.40   2.00                     
 3 13  72   1.00   3.10   3.00                     
 3 13  72   2.00   2.90   3.10                     
 3 13  72   3.00   3.10   3.00                     
 3 13  72   4.00   3.80   4.50                     
 3 13  72   5.00   4.30   2.50                     
 3 13  72   6.00   4.60   3.30   2.50              
 3 13  72   7.00   4.70   3.80   2.70   3.90       
 3 13  72   8.00   4.70   3.20   2.80   3.90       
 3 13  72   9.00   4.70   3.20   2.80   4.30       
 3 13  72  10.00   4.70   2.80   2.75   3.80       
 3 13  72  11.00   4.80   2.90   2.55   3.70       
 3 13  72  12.00   4.70   1.80   2.40              
 3 13  72  13.00   4.30   2.20   2.10              
 3 13  72  14.00   4.40   1.50   1.60              
 3 13  72  15.00   4.70   1.50                     
 3 13  72  16.00   4.60   2.30                     
 3 13  72  17.00   4.00   1.70                     
 3 13  72  18.00   2.80   1.60                     
 3 13  72  19.00   2.60   2.40                     
 3 13  72  20.00   2.60   2.60                     
 3 13  72  21.00   2.80   2.00                     
