         2   0.06716    0.1808     0.158
         4   0.04253    0.0719   0.02262
         6  0.005092   0.04284  0.007355
         8   0.01063   0.03777   0.01109
        10  0.009863   0.01214  0.007955
        12   0.00474  0.004329  0.002172
        14  0.002179  0.001655  0.001758
        16  0.004997  0.001604  0.004826
        18  0.009887  0.002968  0.008416
        20   0.01318  0.006949   0.01237
        22   0.01324   0.01447   0.01875
        24   0.01118     0.023   0.02846
        26  0.008702   0.02843   0.04042
        28  0.007184   0.02919   0.05171
        30  0.007182   0.02644    0.0591
