Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 23 358  22.00   2.90   1.50                     
12 23 358  23.00   2.80   1.60                     
12 23 358   0.00   2.60   1.60                     
12 23 358   1.00   2.00   1.60                     
12 23 358   2.00          2.00                     
12 23 358   4.00   1.80   1.60                     
12 23 358   5.00   3.80   1.80                     
12 23 358   6.00   4.60   1.80   1.80              
12 23 358   7.00   5.60   2.40   2.40              
12 23 358   8.00   5.30   2.20                     
12 23 358   9.00   5.90   2.50                     
12 23 358  10.00   5.90   2.40                     
12 23 358  11.00   5.00   2.40                     
12 23 358  12.00   4.60   2.00                     
12 23 358  13.00   4.20   1.80                     
12 23 358  14.00   2.80   1.80                     
12 23 358  15.00   2.10   2.30                     
12 23 358  16.00   1.80   2.30                     
12 23 358  17.00   2.30   2.10                     
12 23 358  18.00   2.10   1.70                     
12 23 358  19.00   2.70   2.30                     
12 23 358  20.00   2.80   1.60                     
12 23 358  21.00   3.00   1.60                     
