Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2  4  35  22.00   2.80   1.50                     
 2  4  35  23.00   2.80   1.50                     
 2  4  35   0.00   2.70                            
 2  4  35   1.00   2.50                            
 2  4  35   2.00   2.10   1.50                     
 2  4  35   3.00   1.90   1.60                     
 2  4  35   4.00   2.60   1.50                     
 2  4  35   5.00   5.10   1.70   1.70              
 2  4  35   6.00   5.90   2.00   2.25              
 2  4  35   7.00   6.40   2.60   2.60              
 2  4  35   8.00   5.80   2.60   2.60              
 2  4  35   9.00   5.80   2.60   2.60              
 2  4  35  10.00   5.90   2.50   2.50              
 2  4  35  11.00   6.00   2.50   2.30              
 2  4  35  12.00   5.40   2.30                     
 2  4  35  13.00   4.80   2.40                     
 2  4  35  14.00   3.50   1.60                     
 2  4  35  15.00   3.00   1.60                     
 2  4  35  16.00   2.80   1.50                     
 2  4  35  17.00   2.40   1.50                     
 2  4  35  18.00   2.70   1.50                     
 2  4  35  20.00   2.50   1.50                     
 2  4  35  21.00   3.00   1.60                     
