Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 14  45  22.00   2.50   1.60                     
 2 14  45  23.00   2.60   1.50                     
 2 14  45   0.00   2.50   1.50                     
 2 14  45   1.00   2.10   1.60                     
 2 14  45   2.00   1.70   1.40                     
 2 14  45   4.00   3.00   1.50   1.50              
 2 14  45   5.00   4.20   2.00   2.00              
 2 14  45   6.00   5.00   2.10   2.10              
 2 14  45   7.00   5.40   2.80   2.80              
 2 14  45   8.00   5.90   2.70   2.70              
 2 14  45   9.00   5.80   3.00                     
 2 14  45  10.00   6.00   2.70   2.70              
 2 14  45  11.00   5.80   2.60   2.40              
 2 14  45  12.00   5.30   2.70                     
 2 14  45  13.00   5.10   2.20   2.20              
 2 14  45  14.00   4.30   1.80   1.80              
 2 14  45  15.00   4.10   1.50                     
 2 14  45  16.00   4.00   2.50                     
 2 14  45  17.00   3.50   1.70                     
 2 14  45  18.00   3.40   1.50                     
 2 14  45  19.00   3.00   1.60                     
 2 14  45  20.00   2.80   1.40                     
 2 14  45  21.00   2.70   1.50                     
