Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 31  31  22.00   1.80   1.50                     
 1 31  31   0.00   2.00   1.50                     
 1 31  31   4.00   2.10   1.50                     
 1 31  31   5.00   3.50   2.00   1.80              
 1 31  31   6.00   4.40   2.30   2.00              
 1 31  31   7.00   4.40   2.20   2.20              
 1 31  31   8.00   4.60   2.00   2.30              
 1 31  31   9.00   4.90   2.10   2.40              
 1 31  31  10.00   5.00   1.90   2.40              
 1 31  31  11.00   4.80   2.20                     
 1 31  31  12.00   4.80   2.00                     
 1 31  31  13.00   4.10   1.60                     
 1 31  31  14.00   4.50   1.40                     
 1 31  31  15.00   2.40   1.50                     
 1 31  31  16.00   1.80   1.50                     
 1 31  31  17.00   1.70                            
 1 31  31  18.00   1.70   1.50                     
 1 31  31  19.00   1.70   1.50                     
 1 31  31  20.00   1.90   1.50                     
 1 31  31  21.00   2.10   1.60                     
