Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 11 346  22.00   3.30   2.00                     
12 11 346  23.00   3.10   1.60                     
12 11 346   0.00   2.80   1.60                     
12 11 346   1.00   2.20   1.50                     
12 11 346   2.00   2.00   1.70                     
12 11 346   3.00   2.20   1.50                     
12 11 346   4.00   2.30   1.40                     
12 11 346   5.00   4.30   1.90   1.70              
12 11 346   6.00   5.60   1.80   1.80              
12 11 346   7.00   6.30   2.10   2.10              
12 11 346   8.00   6.20   2.30   2.30              
12 11 346   9.00   6.40   2.80                     
12 11 346  10.00   6.20   2.30                     
12 11 346  11.00   5.30   2.00   2.00              
12 11 346  12.00   5.60   1.60   1.60              
12 11 346  13.00   5.40   1.50                     
12 11 346  14.00   3.40   1.70                     
12 11 346  15.00   2.70   1.80                     
12 11 346  16.00   2.10   1.60                     
12 11 346  17.00   2.30   1.80                     
12 11 346  18.00   2.60   1.80                     
12 11 346  19.00   2.50   1.60                     
12 11 346  20.00   2.40   1.50                     
12 11 346  21.00   2.90   1.50                     
