Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 27 362  22.00   2.50   1.50                     
12 27 362  23.00   2.40   1.50                     
12 27 362   0.00   2.30   1.50                     
12 27 362   1.00   2.00   1.50                     
12 27 362   2.00   1.80   1.50                     
12 27 362   4.00   1.80   1.50                     
12 27 362   5.00   3.20   1.80                     
12 27 362   6.00   3.90   2.00                     
12 27 362   7.00   5.00          2.05              
12 27 362   8.00   5.60   2.30                     
12 27 362   9.00   5.70                            
12 27 362  10.00   5.30   2.50   2.50              
12 27 362  11.00   4.60   2.00   2.00              
12 27 362  12.00   5.90   1.60   1.65              
12 27 362  13.00   4.30   1.60                     
12 27 362  14.00   2.30   1.60                     
12 27 362  15.00   2.30   1.50                     
12 27 362  16.00   2.00   1.50                     
12 27 362  17.00   2.00   1.50                     
12 27 362  18.00   2.00   1.60                     
12 27 362  19.00   2.00   1.50                     
12 27 362  20.00   2.10   1.50                     
12 27 362  21.00   2.10   1.70                     
