Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 14  14   4.00   2.00   1.60                     
 1 14  14   5.00   3.70   1.80                     
 1 14  14   6.00   5.40   2.20   2.20              
 1 14  14   7.00   5.60   2.20   2.20              
 1 14  14   8.00   5.80   2.50                     
 1 14  14   9.00   5.70   2.50                     
 1 14  14  10.00   5.40   2.30                     
 1 14  14  11.00   5.40   2.00   2.00              
 1 14  14  12.00   5.10   1.90   1.90              
 1 14  14  13.00   4.80   1.60   1.60              
 1 14  14  14.00   3.50   1.60                     
 1 14  14  15.00   2.30   1.50                     
 1 14  14  16.00   1.90   1.50                     
 1 14  14  17.00   1.90   1.70                     
 1 14  14  18.00   2.30   1.60                     
 1 14  14  19.00   2.40   1.60                     
 1 14  14  20.00   2.50   1.50                     
 1 14  14  21.00   2.50   1.50                     
