Mo da yda  time  FoF2
 2  1  32  22.00    3.3
 2  1  32  23.00    3.4
 2  1  32   0.00    3.2
 2  1  32   1.00    3.2
 2  1  32   2.00    2.9
 2  1  32   3.00    2.6
 2  1  32   7.00    4.2
 2  1  32   8.00    5.0
 2  1  32   9.00    4.8
 2  1  32  10.00    4.7
 2  1  32  11.00    5.7
 2  1  32  12.00    5.1
 2  1  32  13.00    4.5
 2  1  32  14.00   3.75
 2  1  32  15.00    3.5
 2  1  32  16.00    3.2
 2  1  32  17.00    2.9
 2  1  32  19.00    2.8
 2  1  32  20.00    2.8
 2  1  32  21.00    2.9
