Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 27 361  22.00   2.90   1.60                     
12 27 361  23.00   2.70   1.50                     
12 27 361   0.00   2.50   2.30                     
12 27 361   1.00   2.20   1.60                     
12 27 361   5.00   2.90         180.00              
12 27 361   6.00   4.10   2.40                     
12 27 361   7.00   4.30   2.00  200.00              
12 27 361   8.00   4.50   2.60  210.00              
12 27 361   9.00   4.60   2.50  215.00              
12 27 361  10.00   4.60   2.00  215.00              
12 27 361  11.00   4.30   2.20  200.00              
12 27 361  12.00   3.80   1.70                     
12 27 361  13.00   3.40   1.50                     
12 27 361  14.00   2.70   1.50                     
12 27 361  15.00   2.00   1.50                     
12 27 361  17.00   2.20                            
12 27 361  19.00   2.00   1.60                     
12 27 361  20.00   1.90                            
12 27 361  21.00   1.90   1.70                     
