Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 22  53   2.00    3.2                            
 2 22  53   3.00    2.8                            
 2 22  53   4.00    2.4                            
 2 22  53   6.00    4.3                            
 2 22  53   7.00    6.3           1.9              
 2 22  53   8.00    6.8           2.3    3.5       
 2 22  53   9.00    6.4           2.6    3.6       
 2 22  53  10.00    6.6           2.9    3.9       
 2 22  53  11.00      7           2.9    3.9       
 2 22  53  12.00    6.9           2.9    3.9       
 2 22  53  13.00      7           2.6    3.7       
 2 22  53  14.00    6.5           2.3              
 2 22  53  15.00    5.8                            
 2 22  53  16.00    5.7                            
 2 22  53  17.00    5.6                            
 2 22  53  18.00    4.3                            
 2 22  53  19.00    3.9                            
 2 22  53  20.00    2.7                            
 2 22  53  21.00    3.2                            
 2 22  53  22.00      3                            
 2 22  53  23.00      3                            
