Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 20 354  22.00   2.50   2.00                     
12 20 354  23.00   2.50   1.50                     
12 20 354   0.00   2.40   1.60                     
12 20 354   1.00   2.00   1.60                     
12 20 354   2.00   2.00   1.60                     
12 20 354   3.00   2.00   1.60                     
12 20 354   4.00   2.20   1.60                     
12 20 354   5.00   3.70         170.00              
12 20 354   6.00   4.40   2.00                     
12 20 354   7.00   5.00   2.80  210.00              
12 20 354   8.00   5.40   4.70  240.00              
12 20 354   9.00   5.30   3.00                     
12 20 354  10.00   4.90   2.60                     
12 20 354  11.00   5.10   2.60  205.00              
12 20 354  12.00   4.80         160.00              
12 20 354  13.00   3.40   1.50                     
12 20 354  14.00   3.10   2.00                     
12 20 354  15.00   2.40   1.80                     
12 20 354  16.00   2.30   2.00                     
12 20 354  17.00   2.50   1.60                     
12 20 354  18.00   2.30   1.70                     
12 20 354  19.00   2.40   1.60                     
12 20 354  20.00   2.70   1.60                     
12 20 354  21.00   2.90   2.20                     
