Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 21  21  22.00   2.20   1.50                     
 1 21  21  23.00   2.10   1.50                     
 1 21  21   4.00   2.00   1.50                     
 1 21  21   5.00   3.20          1.70              
 1 21  21   6.00   3.80   2.00                     
 1 21  21   7.00   4.60   2.00                     
 1 21  21   8.00   4.70   2.10                     
 1 21  21   9.00   4.80   2.50                     
 1 21  21  10.00   4.70   2.70   2.20              
 1 21  21  11.00   4.80   2.20                     
 1 21  21  12.00   4.30   2.20                     
 1 21  21  13.00   3.90   2.00                     
 1 21  21  14.00   3.00   1.50   1.60              
 1 21  21  15.00   2.40   1.60                     
 1 21  21  16.00   2.10   1.60                     
 1 21  21  17.00   2.00   1.50                     
 1 21  21  18.00   2.10   1.60                     
 1 21  21  19.00   2.30   1.60                     
 1 21  21  20.00   2.50   1.50                     
 1 21  21  21.00   2.90   1.40                     
