Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 25 359  22.00   2.70   1.60                     
12 25 359  23.00   2.60   1.60                     
12 25 359   0.00   2.30   1.60                     
12 25 359   1.00   2.00                            
12 25 359   2.00   1.90                            
12 25 359   3.00   2.00   1.60                     
12 25 359   4.00   2.20   2.00                     
12 25 359   5.00   3.40         160.00              
12 25 359   6.00   5.00   1.90  190.00              
12 25 359   7.00   5.00   2.40  235.00              
12 25 359   8.00   5.30   2.50  240.00              
12 25 359   9.00   4.80   2.60  240.00              
12 25 359  10.00   5.10   2.20  230.00              
12 25 359  11.00   5.10   2.20  200.00              
12 25 359  12.00   4.30         160.00              
12 25 359  13.00   4.20   1.60                     
12 25 359  14.00   4.50   1.30                     
12 25 359  15.00   3.30   1.60                     
12 25 359  16.00   3.00   1.50                     
12 25 359  17.00   3.00                            
12 25 359  18.00   2.80   1.60                     
12 25 359  19.00   2.70   1.60                     
12 25 359  20.00   3.10   1.60                     
12 25 359  21.00   3.30   1.60                     
