Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2  8  39   6.00    2.5                            
 2  8  39   7.00    3.9                            
 2  8  39   8.00    4.5    2.3           3.3    2.3
 2  8  39   9.00      5           2.5    3.5       
 2  8  39  10.00    5.1           2.6    3.6       
 2  8  39  11.00    5.2           2.5    3.6       
 2  8  39  12.00    5.7                  3.5       
 2  8  39  13.00    5.2             2    3.2       
 2  8  39  14.00    4.8                            
 2  8  39  15.00    4.5                            
 2  8  39  16.00      4                            
 2  8  39  17.00    3.8                            
 2  8  39  18.00    3.2                            
 2  8  39  19.00      3                            
 2  8  39  20.00    2.3                            
