Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 11  42   0.00    2.3                            
 2 11  42   1.00    2.1                            
 2 11  42   4.00    2.3                            
 2 11  42   5.00    2.6                            
 2 11  42   6.00    3.9                            
 2 11  42   7.00      5                            
 2 11  42   8.00    6.2    2.8                  2.8
 2 11  42   9.00    5.9    2.2           3.5    2.2
 2 11  42  10.00      8           2.5    3.7       
 2 11  42  11.00    7.3           2.5    3.6       
 2 11  42  12.00    7.5    2.5    2.7    3.3    2.5
 2 11  42  13.00      6                            
 2 11  42  14.00    5.5           2.2              
 2 11  42  15.00    5.4    2.2                  2.2
 2 11  42  16.00    5.3                            
 2 11  42  17.00    5.3                            
 2 11  42  18.00    4.3                            
 2 11  42  19.00    4.3                            
 2 11  42  20.00    3.3                            
 2 11  42  23.00    2.3                            
