Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12  2 336   1.00    2.3                            
12  2 336   2.00    2.3                            
12  2 336   3.00    2.7                            
12  2 336   4.00    2.8                            
12  2 336   7.00    4.2    3.8                  3.8
12  2 336   8.00      4                            
12  2 336   9.00      5                    3       
12  2 336  10.00    5.1                  3.1       
12  2 336  11.00    5.2                  3.2       
12  2 336  12.00      6                            
12  2 336  13.00    5.4                            
12  2 336  14.00    4.8                            
12  2 336  15.00    4.1                            
12  2 336  16.00      3                            
12  2 336  17.00    2.5                            
12  2 336  18.00    2.7                            
12  2 336  19.00    2.5                            
