Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 16  47   2.00      2                            
 2 16  47   5.00      2                            
 2 16  47   6.00    3.2                            
 2 16  47   7.00      4                            
 2 16  47   8.00    4.7                  3.5       
 2 16  47   9.00    5.1                  3.7       
 2 16  47  10.00    5.2                  3.9       
 2 16  47  11.00    5.2                  3.6       
 2 16  47  12.00    5.4                  3.4       
 2 16  47  13.00    5.4                  3.3       
 2 16  47  14.00      5                            
 2 16  47  15.00    4.7                            
 2 16  47  16.00    4.5                            
 2 16  47  17.00      4                            
 2 16  47  18.00    3.7                            
 2 16  47  19.00    3.5                            
 2 16  47  20.00      3                            
 2 16  47  21.00      3                            
