Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12  3 337   1.00    2.9                            
12  3 337   5.00           2.6                  2.6
12  3 337   6.00      3    2.3                  1.7
12  3 337   7.00    3.8    2.2                    2
12  3 337   8.00    4.7                            
12  3 337   9.00    4.7                            
12  3 337  10.00    5.3                            
12  3 337  11.00    5.4    2.2             3    2.2
12  3 337  12.00    5.7                            
12  3 337  13.00    5.8      2                    2
12  3 337  14.00      5                            
12  3 337  15.00    3.4                            
12  3 337  16.00    3.1                            
