Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 31 365  22.00   2.90   1.60                     
12 31 365  23.00   2.60   1.20                     
12 31 365   0.00   2.40   1.40                     
12 31 365   1.00   1.80   1.60                     
12 31 365   2.00          1.60                     
12 31 365   3.00          1.70                     
12 31 365   4.00   1.70                            
12 31 365   5.00   3.00         140.00              
12 31 365   6.00   4.30   2.30  200.00              
12 31 365   7.00   5.00   2.80  210.00              
12 31 365   8.00   4.90   2.60  215.00              
12 31 365   9.00   5.70   2.60  230.00              
12 31 365  10.00   5.40   2.70  225.00              
12 31 365  11.00   4.90   2.50  195.00              
12 31 365  12.00   4.00         170.00              
12 31 365  13.00   3.10   2.10                     
12 31 365  14.00   2.80   5.30                     
12 31 365  15.00   2.40   3.30                     
12 31 365  16.00   1.90   2.00                     
12 31 365  17.00   1.80   2.50                     
12 31 365  18.00   2.10   2.40                     
12 31 365  19.00   2.40   2.30                     
12 31 365  20.00   2.40   2.50                     
12 31 365  21.00   2.40   2.50                     
