Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 3 25  84   0.00    3.7                            
 3 25  84   1.00    2.9                            
 3 25  84   2.00    2.5                            
 3 25  84   3.00      3                            
 3 25  84   4.00    3.8                            
 3 25  84   5.00    3.8                            
 3 25  84   6.00    4.2                            
 3 25  84   7.00    6.1           2.3      4       
 3 25  84   8.00    6.3    2.7    2.5    4.2    2.7
 3 25  84   9.00    6.2    2.8           4.4    2.8
 3 25  84  10.00    6.6             3    4.6       
 3 25  84  11.00    6.4           3.1    4.5       
 3 25  84  12.00    6.7           3.1    4.7       
 3 25  84  13.00    6.7             3    4.5       
 3 25  84  14.00    6.3           2.7      4       
 3 25  84  15.00    5.9           2.4    3.6       
 3 25  84  16.00    5.7                            
 3 25  84  17.00    5.4                            
 3 25  84  18.00    5.2                            
 3 25  84  19.00      5                            
 3 25  84  20.00    5.1                            
 3 25  84  21.00    4.3                            
 3 25  84  22.00    3.8                            
 3 25  84  23.00    3.3                            
