Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 12  12   2.00    3.2                            
 1 12  12   4.00      3                            
 1 12  12   6.00    3.1                            
 1 12  12   7.00    3.5                            
 1 12  12   8.00    5.8    2.7                  2.7
 1 12  12   9.00    5.8                            
 1 12  12  10.00    5.8    2.6    2.2           2.6
 1 12  12  11.00    5.5           2.1              
 1 12  12  12.00    5.5                            
 1 12  12  13.00      5                            
 1 12  12  14.00    4.2                            
 1 12  12  15.00    3.3                            
 1 12  12  16.00    3.1                            
 1 12  12  23.00    2.5                            
