Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 3 10  69   1.00    2.9                            
 3 10  69   2.00      3                            
 3 10  69   7.00    3.5                            
 3 10  69   8.00    4.5                  3.8       
 3 10  69  11.00    5.8             3      4       
 3 10  69  12.00    5.6      3    2.8    3.9      3
 3 10  69  13.00    5.5           2.6    3.7       
 3 10  69  14.00    5.3           2.5    3.5       
 3 10  69  15.00    5.1    2.2             3       
 3 10  69  16.00    4.8                            
 3 10  69  17.00    4.1                            
 3 10  69  18.00    3.8                            
 3 10  69  19.00    3.7                            
 3 10  69  20.00    3.3                            
 3 10  69  21.00      3                            
