Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 24 358  22.00   2.90   1.50                     
12 24 358  23.00   3.00   1.50                     
12 24 358   0.00   2.80   1.50                     
12 24 358   1.00   2.40   1.50                     
12 24 358   2.00   2.00   1.50                     
12 24 358   3.00   2.10   1.50                     
12 24 358   4.00   2.20   1.60                     
12 24 358   5.00   3.40         150.00              
12 24 358   6.00   4.40   2.30                     
12 24 358   7.00   4.70   2.40  190.00              
12 24 358   8.00   5.40   2.50  225.00              
12 24 358   9.00   4.60   2.50                     
12 24 358  10.00   4.70   2.40                     
12 24 358  11.00   4.80   2.10                     
12 24 358  12.00   4.10         160.00              
12 24 358  13.00   2.90   1.50                     
12 24 358  14.00   2.40   1.60                     
12 24 358  15.00   2.60   1.60                     
12 24 358  16.00   2.40   1.80                     
12 24 358  17.00   2.00   1.60                     
12 24 358  18.00   1.90   2.20                     
12 24 358  19.00   2.10   1.50                     
12 24 358  20.00   2.10   1.50                     
12 24 358  21.00   2.50   1.50                     
