Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12  7 341  22.00   3.10   1.00                     
12  7 341  23.00   3.10   1.50                     
12  7 341   0.00   2.50   1.50                     
12  7 341   1.00   1.90   1.80                     
12  7 341   2.00          2.50                     
12  7 341   3.00          4.00                     
12  7 341   4.00   2.10   1.30                     
12  7 341   5.00   4.40   5.30                     
12  7 341   6.00   5.10   9.30                     
12  7 341   7.00   5.80   3.00                     
12  7 341   8.00   6.30   3.00  300.00              
12  7 341   9.00   5.50   2.80  280.00              
12  7 341  10.00   6.00   3.00  300.00              
12  7 341  11.00   5.80                            
12  7 341  12.00   5.00   2.20                     
12  7 341  13.00   3.10   2.50                     
12  7 341  14.00   3.00   1.50                     
12  7 341  15.00   2.90   1.50                     
12  7 341  16.00   2.30   1.50                     
12  7 341  20.00   2.00                            
12  7 341  21.00   2.20   2.20                     
