Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 27  58   0.00      3                            
 2 27  58   1.00      3                            
 2 27  58   2.00    2.8                            
 2 27  58   3.00    2.4                            
 2 27  58   4.00    2.2                            
 2 27  58   7.00    4.4      2                    2
 2 27  58   8.00    5.5    2.8           3.8    2.8
 2 27  58   9.00    6.8      3             4      3
 2 27  58  10.00    6.9           2.8      4       
 2 27  58  11.00      7           2.9      4       
 2 27  58  12.00    7.6           2.7    3.9       
 2 27  58  13.00    6.3           2.5    3.5       
 2 27  58  14.00    5.5             2              
 2 27  58  15.00    6.3                            
 2 27  58  16.00      6                            
 2 27  58  17.00    5.5                            
 2 27  58  18.00    5.6                            
 2 27  58  19.00    4.7                            
 2 27  58  20.00      4                            
 2 27  58  21.00      3                            
 2 27  58  22.00    2.8                            
 2 27  58  23.00    2.5                            
