Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2  3  34   0.00    2.5                            
 2  3  34   1.00      2                            
 2  3  34   5.00      2                            
 2  3  34   7.00    3.8                            
 2  3  34   8.00      5                            
 2  3  34   9.00    5.5                            
 2  3  34  10.00      6                            
 2  3  34  11.00      6                  3.2       
 2  3  34  12.00    5.8                  3.6       
 2  3  34  13.00      6                  3.1       
 2  3  34  14.00    5.5    3.3                  2.8
 2  3  34  15.00    4.8      4                  2.7
 2  3  34  16.00    4.5                            
 2  3  34  17.00      3                            
 2  3  34  23.00    2.3                            
