Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12  1 335   0.00    2.6                            
12  1 335   1.00    2.8                            
12  1 335   2.00    2.5                            
12  1 335   3.00    2.3                            
12  1 335   7.00    4.8                            
12  1 335   8.00    6.3           2.2              
12  1 335   9.00    7.1             2              
12  1 335  10.00    7.6    2.8                  2.8
12  1 335  11.00    7.3                            
12  1 335  12.00    6.8    3.3             4    2.4
12  1 335  13.00      6    2.7                  2.7
12  1 335  14.00      5                            
12  1 335  15.00    3.5                            
12  1 335  16.00    3.2                            
12  1 335  17.00    2.6                            
