Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12  4 338   7.00    4.6                            
12  4 338   8.00      5                            
12  4 338   9.00    5.1                            
12  4 338  10.00    5.8                            
12  4 338  11.00      6                            
12  4 338  12.00      6                            
12  4 338  13.00    5.8                            
12  4 338  14.00      5                            
12  4 338  15.00    3.5                            
12  4 338  16.00    2.8                            
12  4 338  17.00    2.3                            
12  4 338  21.00    2.5                            
12  4 338  22.00      3                            
12  4 338  23.00    3.2                            
