Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 29 363  22.00   2.00   1.50                     
12 29 363  23.00   1.90   1.50                     
12 29 363   1.00          2.70                     
12 29 363   4.00   2.00   1.70                     
12 29 363   5.00   3.30   1.90                     
12 29 363   6.00   4.50   3.40                     
12 29 363   7.00   4.80   3.60                     
12 29 363   8.00   5.20   2.20  220.00              
12 29 363   9.00   4.80   2.80  280.00              
12 29 363  10.00   4.80   4.10  410.00              
12 29 363  11.00   5.10   3.00  300.00              
12 29 363  12.00   3.60         190.00              
12 29 363  13.00   3.30   1.60                     
12 29 363  14.00   2.50   1.50                     
12 29 363  15.00   2.10   1.60                     
12 29 363  19.00   2.10   1.50                     
12 29 363  20.00   2.20   1.60                     
12 29 363  21.00   2.50   1.50                     
