Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 23  54   0.00    2.7                            
 2 23  54   1.00    2.5                            
 2 23  54   2.00    2.7                            
 2 23  54   3.00    2.7                            
 2 23  54   4.00      3                            
 2 23  54   5.00    3.2                            
 2 23  54   6.00    5.2                            
 2 23  54   7.00    6.4           1.9              
 2 23  54   8.00    6.7           2.7      3       
 2 23  54   9.00    7.1           2.8    3.6       
 2 23  54  10.00    6.8           2.9    3.7       
 2 23  54  11.00    6.4           2.9    3.6       
 2 23  54  12.00    6.8           2.9              
 2 23  54  13.00      7           2.7    4.5       
 2 23  54  14.00    7.2           2.4    3.4       
 2 23  54  15.00    6.3                            
 2 23  54  16.00    5.3                            
 2 23  54  17.00    5.3                            
 2 23  54  18.00    4.8                            
 2 23  54  19.00      4                            
 2 23  54  20.00      4                            
 2 23  54  21.00      4                            
 2 23  54  22.00    3.8                            
 2 23  54  23.00    3.8                            
