Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12  8 342  22.00   2.00   1.00                     
12  8 342  23.00   2.30   1.00                     
12  8 342   0.00   2.20   1.50                     
12  8 342   1.00   1.50                            
12  8 342   5.00   3.40         170.00              
12  8 342   6.00   4.40   2.20                     
12  8 342   7.00   5.70   2.30                     
12  8 342   8.00   5.20   2.20                     
12  8 342   9.00   5.60   2.30                     
12  8 342  10.00   5.20                            
12  8 342  11.00   5.10   2.10                     
12  8 342  12.00   4.90         170.00              
12  8 342  13.00   4.60   2.00                     
12  8 342  14.00   2.80   1.80                     
12  8 342  15.00   2.50   2.90                     
12  8 342  16.00   2.50   1.50                     
12  8 342  17.00   2.80   1.50                     
12  8 342  18.00   2.30   1.70                     
12  8 342  19.00   2.10   1.50                     
12  8 342  20.00   2.30   1.50                     
12  8 342  21.00   2.40   1.50                     
