Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  7   7  22.00   2.80   1.60                     
 1  7   7  23.00   3.00   1.50                     
 1  7   7   0.00   2.60   1.60                     
 1  7   7   1.00   3.30   2.10                     
 1  7   7   2.00   1.80   2.70                     
 1  7   7   3.00   2.40   1.90                     
 1  7   7   4.00   2.50   2.00                     
 1  7   7   5.00   4.00   2.30                     
 1  7   7   6.00   4.90   2.10                     
 1  7   7   7.00   5.80   1.70   2.05              
 1  7   7   8.00   6.30   2.20   2.25              
 1  7   7   9.00   5.90          2.30              
 1  7   7  10.00   5.80   2.30   2.30              
 1  7   7  11.00   5.30   2.90   2.90              
 1  7   7  12.00   4.50          1.60              
 1  7   7  13.00   3.70   1.40                     
 1  7   7  14.00   3.40   1.50                     
 1  7   7  15.00   2.80   2.00                     
 1  7   7  16.00   2.40   1.50                     
 1  7   7  17.00   2.40   1.60                     
 1  7   7  18.00   2.60   1.50                     
 1  7   7  19.00   2.90   1.50                     
 1  7   7  20.00   3.10   1.50                     
 1  7   7  21.00   2.80   1.50                     
