Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2  5  36   2.00      2                            
 2  5  36   7.00    4.5    2.6                  2.6
 2  5  36   8.00    5.2    2.3                  2.3
 2  5  36   9.00      6                            
 2  5  36  10.00    5.9                  3.3       
 2  5  36  11.00    5.6           2.4              
 2  5  36  12.00    5.8                  3.2       
 2  5  36  13.00    5.7                            
 2  5  36  14.00    5.7                            
 2  5  36  15.00    5.1                            
 2  5  36  16.00    3.8                            
 2  5  36  17.00    3.3                            
 2  5  36  18.00    2.5                            
 2  5  36  21.00      2                            
