Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 3 23  82   0.00      2                            
 3 23  82   1.00    2.3                            
 3 23  82   2.00    2.5                            
 3 23  82   3.00    2.5                            
 3 23  82   4.00    3.2                            
 3 23  82   5.00    4.1                            
 3 23  82   6.00    5.9                            
 3 23  82   7.00    5.9           2.2      4       
 3 23  82   8.00    5.7    2.5           4.2    2.5
 3 23  82   9.00    5.7    3.2    2.8    4.2    3.2
 3 23  82  10.00    6.5           2.5    4.5       
 3 23  82  11.00    6.1           3.1    4.5       
 3 23  82  12.00      6           3.5    4.2       
 3 23  82  13.00      6           2.7      4       
 3 23  82  14.00    6.3           2.3    3.7       
 3 23  82  15.00    5.8           2.2    3.2       
 3 23  82  16.00    5.3                            
 3 23  82  17.00    5.3                            
 3 23  82  18.00    4.8                            
 3 23  82  19.00    4.4                            
 3 23  82  20.00    4.3                            
 3 23  82  21.00    3.8                            
 3 23  82  22.00    3.3                            
