Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 18  18  22.00   2.10   1.60                     
 1 18  18  23.00   2.00   1.60                     
 1 18  18   4.00   1.80   1.40                     
 1 18  18   5.00   4.20   1.80                     
 1 18  18   6.00   4.50   2.60   2.60              
 1 18  18   7.00   5.20   2.50   2.50              
 1 18  18   8.00   6.40   3.20   3.20              
 1 18  18   9.00   6.30   4.00                     
 1 18  18  10.00   5.80   3.00                     
 1 18  18  11.00   5.40   3.30                     
 1 18  18  12.00   4.60   2.00                     
 1 18  18  13.00   4.60   1.90                     
 1 18  18  14.00   3.50   2.20                     
 1 18  18  15.00   2.80   1.70                     
 1 18  18  16.00   2.10   1.60                     
 1 18  18  17.00   1.90                            
 1 18  18  18.00   1.90                            
 1 18  18  19.00   1.90   2.70                     
 1 18  18  20.00   2.00   1.50                     
 1 18  18  21.00   2.20   2.00                     
