Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2  4  35   0.00    2.5                            
 2  4  35   1.00    2.3                            
 2  4  35   7.00    3.8                            
 2  4  35   8.00    4.3                            
 2  4  35   9.00    4.5                            
 2  4  35  10.00    4.9                            
 2  4  35  11.00    5.3                  3.5       
 2  4  35  12.00    5.4                  3.5       
 2  4  35  13.00    4.5                            
 2  4  35  14.00    4.4                            
 2  4  35  15.00    3.7                            
 2  4  35  16.00      3                            
 2  4  35  18.00    2.5                            
