Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12  9 343   7.00    4.6                            
12  9 343   8.00    4.6                            
12  9 343   9.00    5.5                            
12  9 343  10.00    5.8                            
12  9 343  11.00    5.7                            
12  9 343  12.00      6                            
12  9 343  13.00    4.7                            
12  9 343  14.00    3.5                            
12  9 343  15.00      3                            
12  9 343  16.00    2.5                            
12  9 343  17.00    2.2                            
12  9 343  18.00      2                            
12  9 343  20.00    2.1                            
