Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 3  8  67   0.00    2.5                            
 3  8  67   1.00    2.5                            
 3  8  67   2.00    2.5                            
 3  8  67   5.00    3.3                            
 3  8  67   6.00      4                            
 3  8  67   7.00    4.5                            
 3  8  67   8.00    4.8    2.5           3.3    2.5
 3  8  67   9.00    5.5      3           3.5      3
 3  8  67  10.00    5.7    3.2             4    3.2
 3  8  67  11.00    5.9      3             4      3
 3  8  67  12.00    5.9    2.8           3.8    2.8
 3  8  67  13.00    6.1           2.3    3.6       
 3  8  67  14.00    6.4           2.1    3.3       
 3  8  67  15.00    5.9                            
 3  8  67  16.00    5.5                            
 3  8  67  17.00      5                            
 3  8  67  18.00      5                            
 3  8  67  19.00    4.1                            
 3  8  67  20.00    3.3                            
