Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 23  23  22.00   2.30   1.50                     
 1 23  23  23.00   2.20   1.50                     
 1 23  23   0.00   2.00   1.60                     
 1 23  23   1.00   2.00   1.60                     
 1 23  23   2.00   2.00                            
 1 23  23   3.00   2.00   1.60                     
 1 23  23   4.00   2.00   1.60                     
 1 23  23   5.00   2.80                            
 1 23  23   6.00   3.80   2.00   1.95              
 1 23  23   7.00   4.20          2.20              
 1 23  23   8.00   4.50          2.40              
 1 23  23   9.00   4.90   3.00   3.00              
 1 23  23  10.00   4.90   3.00   3.00              
 1 23  23  11.00   4.60   2.10                     
 1 23  23  12.00   4.30   2.80                     
 1 23  23  13.00   4.10          1.60              
 1 23  23  14.00   3.70   1.70                     
 1 23  23  15.00   2.20   1.60                     
 1 23  23  20.00          2.00                     
 1 23  23  21.00          4.30                     
