Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 19  19   7.00    3.7                            
 1 19  19   8.00    4.5                            
 1 19  19   9.00    5.1                            
 1 19  19  10.00    5.5                            
 1 19  19  11.00    5.5                  3.3       
 1 19  19  12.00    5.5                            
 1 19  19  13.00    5.6                            
 1 19  19  14.00    5.4                            
 1 19  19  15.00    4.1                            
 1 19  19  16.00    4.1                            
 1 19  19  17.00    3.6                            
 1 19  19  18.00      4                            
