Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 23  54  22.00   2.50   1.60                     
 2 23  54  23.00   2.40   2.20                     
 2 23  54   0.00   2.40   3.60                     
 2 23  54   1.00   2.10   1.60                     
 2 23  54   2.00   2.00   1.50                     
 2 23  54   3.00   2.00   1.60                     
 2 23  54   4.00   3.60          1.70              
 2 23  54   5.00   4.70   2.40   1.90              
 2 23  54   6.00   5.00   2.20   2.15   3.30       
 2 23  54   7.00   5.10   3.20                     
 2 23  54   8.00   5.40   2.80                     
 2 23  54   9.00   5.10   3.00                     
 2 23  54  10.00   5.30   2.60   2.55   3.80       
 2 23  54  11.00   4.70   2.40   2.40              
 2 23  54  12.00   5.20   2.10   2.10              
 2 23  54  13.00   4.80   2.10                     
 2 23  54  14.00   4.20          1.70              
 2 23  54  15.00   4.20   1.80                     
 2 23  54  16.00   3.70   1.70                     
 2 23  54  17.00   2.60   1.70                     
 2 23  54  18.00   2.20   1.50                     
 2 23  54  19.00   2.10   1.60                     
 2 23  54  20.00   2.20   1.60                     
 2 23  54  21.00   2.30   1.60                     
