Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2  9  40   1.00      2                            
 2  9  40   2.00    2.3                            
 2  9  40   3.00    2.8                            
 2  9  40   6.00    3.2                            
 2  9  40   7.00    3.9                            
 2  9  40   8.00    6.5                            
 2  9  40   9.00    6.5    2.8    2.4           2.8
 2  9  40  10.00    6.3           2.5    3.3       
 2  9  40  11.00    6.3           2.6    3.5       
 2  9  40  12.00    6.3    2.9           3.3    2.9
 2  9  40  13.00      6                            
 2  9  40  14.00    5.8    2.2                  2.2
 2  9  40  15.00    5.4                            
 2  9  40  16.00    4.6                            
 2  9  40  17.00    4.2                            
 2  9  40  18.00    3.4                            
 2  9  40  19.00    2.7    4.3                     
 2  9  40  20.00           4.5                  4.5
 2  9  40  21.00             3                    3
 2  9  40  23.00      2                            
