Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 30 364   8.00      5                            
12 30 364   9.00    5.5                            
12 30 364  10.00    6.2    2.9                  2.9
12 30 364  16.00    2.7                            
12 30 364  21.00           4.3                     
12 30 364  22.00             4                     
