Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 13  13   0.00    2.6                            
 1 13  13   1.00    2.3                            
 1 13  13   2.00    2.3                            
 1 13  13   3.00    2.4                            
 1 13  13   7.00    4.8                            
 1 13  13   8.00    5.8    2.5                  2.5
 1 13  13   9.00      6                            
 1 13  13  10.00    5.6    2.8                  2.8
 1 13  13  11.00    5.5    2.8             4    2.8
 1 13  13  12.00      6    2.8                  2.8
 1 13  13  13.00    5.6                            
 1 13  13  14.00    4.8                            
 1 13  13  15.00      4                            
 1 13  13  16.00    3.6                            
 1 13  13  22.00      2                            
 1 13  13  23.00    2.3                            
