Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 21  21   0.00      3                            
 1 21  21   1.00    2.8                            
 1 21  21   2.00    2.7                            
 1 21  21   5.00    3.6                            
 1 21  21   6.00    4.3                            
 1 21  21   7.00    4.6                            
 1 21  21   8.00    4.8                            
 1 21  21   9.00    5.3           2.2              
 1 21  21  10.00    5.5                            
 1 21  21  11.00      6      2                    2
 1 21  21  12.00    5.8                            
 1 21  21  13.00    5.3                            
 1 21  21  14.00    4.9                            
 1 21  21  15.00    4.5                            
 1 21  21  16.00      4    2.4                    3
